article_id,article_name,target_fill_rate,realized_fill_rate,total_demand,filled_demand,lost_sales,avg_on_hand,orders_placed,units_ordered,avg_R,Q
1173,Racks and pockets,0.9989270019531249,1.0,14647,14647,0,12228.756906077348,1,7200,10256.110497237569,7200
1174,Store kitchen,0.9989270019531249,1.0,3367,3367,0,1355.132596685083,28,3024,1498.353591160221,108
1178,Baskets,0.9989270019531249,0.9980901451489687,7854,7839,15,269.83977900552486,22,7920,208.77900552486187,360
1180,Construction,0.9989270019531249,1.0,744,744,0,246.48066298342542,776,776,296.37016574585635,1
1182,Laundry baskets,0.9989270019531249,0.7763831967213115,15616,12124,3492,423.8618784530387,191,12224,545.7734806629834,64
1183,Baskets,0.9989270019531249,1.0,6644,6644,0,264.37016574585635,18,6480,183.3314917127072,360
1184,Baskets,0.9989270019531249,1.0,7237,7237,0,990.6077348066299,26,7280,2331.3093922651933,280
1185,Table textiles,0.9989270019531249,1.0,8800,8800,0,12179.154696132597,10341,10341,16689.066298342543,1
1186,Cleaning products,0.9989270019531249,1.0,612,612,0,887.9337016574585,0,0,171.64088397790056,864
1187,Suitcases,0.9989270019531249,0.9971056439942113,691,689,2,76.53591160220995,31,651,89.35911602209944,21
1188,Cleaning products,0.9989270019531249,0.98380195599022,6544,6438,106,383.7955801104972,12,5976,364.6795580110497,498
1189,Wash treatment and accessories,0.9989270019531249,1.0,308,308,0,8344.729281767955,0,0,7772.491712707182,480
1191,Cleaning products,0.9989270019531249,0.8788890575201093,39534,34746,4788,1455.3480662983425,74,35520,1755.353591160221,480
1201,Electric personal care,0.9989270019531249,0.9833546734955185,10934,10752,182,164.38674033149172,539,10780,330.8839779005525,20
1202,Kitchen appliances,0.9989270019531249,1.0,308,308,0,1387.2044198895028,97,97,1298.9944751381215,1
1205,Kitchen tools,0.9989270019531249,0.9836281693595365,32617,32083,534,3425.8674033149173,5,30240,959.6077348066299,6048
1209,Cooking pans,0.9989270019531249,0.8286349616239868,13941,11552,2389,829.3646408839779,116,12992,1236.6906077348067,112
1218,Personal care,0.9989270019531249,1.0,7639,7639,0,1457.2872928176796,596,7152,1716.6022099447514,12
1243,Photo frames & albums,0.9989270019531249,1.0,17610,17610,0,702.7624309392265,40,17600,1145.171270718232,440
1245,Clocks,0.9989270019531249,1.0,11810,11810,0,4848.674033149171,3,11340,6643.917127071823,3780
1247,Gift cards,0.9989270019531249,1.0,0,0,0,3049.0,0,0,49.0,3000
1248,Coffee makers and kettles,0.9989270019531249,0.9894689468946894,22220,21986,234,908.0662983425415,81,22680,1636.3093922651933,280
1253,Frying pans,0.9989270019531249,1.0,5926,5926,0,541.9116022099447,25,6000,643.8232044198895,240
1258,Reading glasses,0.9989270019531249,1.0,553,553,0,2617.441988950276,0,0,403.0552486187845,2500
1259,Serve and present,0.9989270019531249,1.0,3574,3574,0,2589.243093922652,3932,3932,4400.469613259668,1
1260,Serve and present,0.9989270019531249,1.0,1373,1373,0,1958.3922651933701,1988,1988,2858.0773480662983,1
1261,Reading glasses,0.9989270019531249,1.0,3676,3676,0,2916.480662983425,1,2500,2517.3314917127072,2500
1262,Construction,0.9989270019531249,1.0,274,274,0,93.97790055248619,284,284,113.38674033149171,1
1263,Tableware,0.9989270019531249,1.0,2850,2850,0,2258.6187845303866,107,2568,3426.5414364640883,24
1264,Tableware,0.9989270019531249,1.0,2657,2657,0,1904.8508287292818,1483,2966,3447.220994475138,2
1272,Hobby and creative,0.9989270019531249,0.9574045065670562,16598,15891,707,557.7127071823204,1973,15784,1245.6795580110497,8
1282,Table paper,0.9989270019531249,1.0,17848,17848,0,6434.458563535912,48,15840,8441.209944751381,330
1283,Measuring and weighing,0.9989270019531249,1.0,17922,17922,0,9402.883977900552,6,13824,14008.121546961325,2304
1284,Ironing boards,0.9989270019531249,0.9948700410396717,5848,5818,30,123.8011049723757,164,5904,201.45303867403314,36
1286,Ironing boards,0.9989270019531249,1.0,16453,16453,0,4504.0,4,13440,6387.972375690608,3360
1288,Drying racks,0.9989270019531249,1.0,4537,4537,0,5138.226519337017,4,4800,6536.232044198895,1200
1289,Bicycle accessories,0.9989270019531249,0.9998093058733791,5244,5243,1,433.6243093922652,8,4800,316.4806629834254,600
1290,Window and squeegees,0.9989270019531249,0.9410827085424169,50817,47823,2994,3305.8950276243095,93,37200,7370.950276243094,400
1293,Table textiles,0.9989270019531249,1.0,904,904,0,184.1988950276243,3,864,67.77348066298343,288
1294,Bed textile,0.9989270019531249,1.0,3886,3886,0,565.8508287292817,3376,3376,1297.7237569060774,1
1296,Bath textiles and bath mats,0.9989270019531249,0.7740699404761905,26880,20807,6073,4486.530386740332,137,69048,21137.82872928177,504
1304,Tableware,0.9989270019531249,1.0,5563,5563,0,585.3756906077348,260,6240,798.0331491712707,24
1307,Suitcases,0.9989270019531249,1.0,491,491,0,73.35911602209944,17,391,74.1988950276243,23
1311,Table textiles,0.9989270019531249,1.0,8480,8480,0,10407.861878453039,8243,8243,14187.93370165746,1
1314,Dishwashing articles,0.9989270019531249,1.0,284,284,0,13258.729281767955,0,0,12527.044198895028,1
1316,Cutlery,0.9989270019531249,1.0,2105,2105,0,301.56353591160223,9,2160,255.67403314917127,240
1318,Foods,0.9989270019531249,1.0,634,634,0,2555.696132596685,147,147,2474.519337016575,1
1321,Vases,0.9989270019531249,1.0,434,434,0,251.7403314917127,1,252,127.28729281767956,252
1322,"Glasses (drink, beer, wine etc)",0.9989270019531249,1.0,417,417,0,233.44198895027625,98,392,269.50276243093924,4
1325,Drink & food To Go,0.9989270019531249,1.0,49,49,0,517.707182320442,2,2,476.585635359116,1
1327,Tableware,0.9989270019531249,1.0,4841,4841,0,654.7182320441989,207,4968,829.0883977900553,24
1329,"Cloths, mops, sponges and brush",0.9989270019531249,1.0,21,21,0,5413.933701657458,9,9,5412.1270718232045,1
1330,Cutlery,0.9989270019531249,1.0,2487,2487,0,232.66298342541435,69,2484,306.96685082872926,36
1333,Cutlery,0.9989270019531249,1.0,418,418,0,43.15469613259668,11,396,40.469613259668506,36
1334,Hobby and creative,0.9989270019531249,1.0,1836,1836,0,67.25414364640883,118,1888,169.38674033149172,16
1337,Hobby and creative,0.9989270019531249,1.0,6390,6390,0,430.1436464088398,645,6450,658.0718232044198,10
1340,Games,0.9989270019531249,1.0,5073,5073,0,677.2044198895028,10,4800,561.1657458563536,480
1347,Stuffed animals,0.9989270019531249,1.0,3581,3581,0,214.49171270718233,617,3702,387.49723756906076,6
1352,Hobby and creative,0.9989270019531249,1.0,252,252,0,570.9337016574585,0,0,354.4088397790055,336
1356,"Glasses (drink, beer, wine etc)",0.9989270019531249,0.9873853211009175,8720,8610,110,752.1436464088398,12,8064,729.6132596685082,672
1357,"Glasses (drink, beer, wine etc)",0.9989270019531249,1.0,1325,1325,0,1343.5303867403316,1,756,917.1933701657458,756
1361,Light bulbs,0.9989270019531249,1.0,1538,1538,0,331.8729281767956,3,1155,194.6353591160221,385
1362,Batteries,0.9989270019531249,0.9996063612029602,114318,114273,45,4282.685082872928,58,118320,7689.4309392265195,2040
1368,"Glasses (drink, beer, wine etc)",0.9989270019531249,1.0,5144,5144,0,354.7348066298343,873,5238,546.9226519337017,6
1369,"Glasses (drink, beer, wine etc)",0.9989270019531249,0.9748221127531472,1827,1781,46,178.1988950276243,436,1744,222.78453038674033,4
1373,Wash treatment and accessories,0.9989270019531249,0.9609246655714621,8522,8189,333,406.8674033149171,23,8142,533.3701657458563,354
1378,Drink & food To Go,0.9989270019531249,1.0,7829,7829,0,530.0331491712707,25,8000,661.6574585635359,320
1379,Window and squeegees,0.9989270019531249,0.8652869087466162,74989,64887,10102,1199.4254143646408,304,65664,2135.6795580110497,216
1380,Window and squeegees,0.9989270019531249,0.8253444291943919,115118,95012,20106,2680.060773480663,165,95040,3750.696132596685,576
1382,Others,0.9989270019531249,1.0,3977,3977,0,1152.110497237569,2,3456,644.756906077348,1728
1383,Table textiles,0.9989270019531249,1.0,36285,36285,0,7128.950276243094,6,34200,10883.911602209944,5700
1384,Baskets,0.9989270019531249,1.0,2516,2516,0,305.96132596685084,65,2600,381.74585635359114,40
1389,Tea and coffee,0.9989270019531249,1.0,2698,2698,0,90.60220994475138,461,2766,190.95580110497238,6
1393,Kitchen helpers,0.9989270019531249,0.9417518408616331,9099,8569,530,439.0110497237569,13,8424,433.68508287292815,648
1397,Tableware,0.9989270019531249,1.0,8845,8845,0,3826.9005524861877,9273,9273,8103.46408839779,1
1399,Store kitchen,0.9989270019531249,1.0,40,40,0,221.61325966850828,0,0,91.57458563535911,1
1403,Mugs and cups,0.9989270019531249,0.9916679584560534,25804,25589,215,7196.276243093923,10,8280,8735.353591160221,828
1433,Puzzles,0.9989270019531249,0.6410311035364294,9388,6018,3370,571.828729281768,5975,5975,504.83425414364643,1
1438,Measuring and weighing,0.9989270019531249,1.0,45133,45133,0,13081.016574585636,4,12000,18557.044198895026,3000
1440,"TV, Audio & Video",0.9989270019531249,0.9872419724770642,13952,13774,178,273.0,139,13900,450.0220994475138,100
1444,Planks,0.9989270019531249,1.0,19061,19061,0,13229.016574585636,2,14400,14576.674033149171,7200
1445,Kitchen tools,0.9989270019531249,1.0,8382,8382,0,882.2762430939226,31,8928,1954.8397790055249,288
1446,Cutlery trays,0.9989270019531249,0.9997575543849595,45371,45360,11,633.9779005524862,285,45600,1305.6132596685084,160
1448,Store kitchen,0.9989270019531249,1.0,9369,9369,0,419.49171270718233,29,9280,962.9779005524862,320
1449,Drying racks,0.9989270019531249,0.9799314733235438,2043,2002,41,219.9060773480663,9,1800,103.62983425414365,200
1451,Foils and bags,0.9989270019531249,1.0,165,165,0,1360.657458563536,85,85,1348.3480662983425,1
1453,Bathroom accessories,0.9989270019531249,0.9521886288005916,35159,33478,1681,12397.436464088398,14,50400,34158.76795580111,3600
1456,Baskets,0.9989270019531249,1.0,2884,2884,0,529.8011049723757,17,2720,1015.3149171270718,160
1458,Baskets,0.9989270019531249,1.0,8054,8054,0,1103.4585635359117,19,7980,2528.9116022099447,420
1460,Baskets,0.9989270019531249,1.0,10458,10458,0,404.95580110497235,19,10260,305.5303867403315,540
1461,Baskets,0.9989270019531249,1.0,12061,12061,0,350.5966850828729,31,11904,335.878453038674,384
1462,Storage boxes,0.9989270019531249,1.0,6753,6753,0,498.1436464088398,137,6576,605.6519337016574,48
1463,Bed textile,0.9989270019531249,1.0,734,734,0,299.55801104972375,51,1020,590.6243093922652,20
1466,Cleaning products,0.9989270019531249,0.9624962496249625,6666,6416,250,169.01657458563537,57,6498,355.90055248618785,114
1468,Cleaning products,0.9989270019531249,1.0,5087,5087,0,466.23204419889504,31,5394,582.5635359116022,174
1469,Cleaning products,0.9989270019531249,0.5795680826853783,84368,48897,35471,13900.370165745857,738,70848,7658.314917127072,96
1470,Cleaning products,0.9989270019531249,1.0,7796,7796,0,815.5027624309392,9,7200,687.1988950276243,800
1471,Window and squeegees,0.9989270019531249,0.9401846269781462,10616,9981,635,484.09944751381215,568,10224,851.2099447513813,18
1474,Ironing,0.9989270019531249,0.741183593158771,6607,4897,1710,861.1878453038674,212,5088,829.2375690607735,24
1477,Frying pans,0.9989270019531249,0.7030411449016101,1118,786,332,89.9171270718232,1166,1166,112.93922651933701,1
1490,Easter,0.9989270019531249,0.7991626208186717,22451,17942,4509,3683.6519337016575,18066,18066,3152.0662983425414,1
1506,Tea and coffee,0.9989270019531249,1.0,4085,4085,0,4572.055248618784,394,4728,6543.093922651934,12
1507,Boys toys,0.9989270019531249,1.0,49,49,0,829.0331491712707,0,0,774.2486187845304,6
1508,Teletoys,0.9989270019531249,1.0,946,946,0,534.767955801105,7,840,503.8674033149171,120
1512,Hobby and creative,0.9989270019531249,1.0,304,304,0,57.70165745856354,24,312,61.65745856353591,13
1513,Serve and present,0.9989270019531249,1.0,2770,2770,0,2623.022099447514,6517,6517,5405.806629834254,1
1514,Tableware,0.9989270019531249,1.0,2077,2077,0,366.69060773480663,5,1920,245.49171270718233,384
1527,Wash treatment and accessories,0.9989270019531249,0.6827635668180732,8366,5712,2654,739.3149171270718,10,5280,530.6077348066299,528
1531,Drink & food To Go,0.9989270019531249,1.0,1940,1940,0,1119.2486187845304,3,1872,923.5745856353591,624
1533,"Cloths, mops, sponges and brush",0.9989270019531249,1.0,12046,12046,0,1007.3646408839779,9,10800,1235.9779005524863,1200
1537,Cutlery,0.9989270019531249,1.0,3376,3376,0,155.9060773480663,145,3480,276.1767955801105,24
1538,Drying racks,0.9989270019531249,1.0,26,26,0,7341.67955801105,0,0,2194.232044198895,3200
1540,Bicycle accessories,0.9989270019531249,0.8977616454930429,1653,1484,169,471.7900552486188,22,1452,431.5303867403315,66
1545,Table textiles,0.9989270019531249,1.0,759,759,0,285.9171270718232,2,576,140.81767955801104,288
1548,Ironing board textiles,0.9989270019531249,1.0,33710,33710,0,1270.5911602209944,103,33990,5903.8950276243095,330
1559,Tea and coffee,0.9989270019531249,0.9248132872589455,17942,16593,1349,846.5635359116022,21,16380,1012.5138121546961,780
1561,Tea and coffee,0.9989270019531249,1.0,502,502,0,1003.7734806629834,0,0,533.0441988950276,432
1564,Tableware,0.9989270019531249,1.0,6517,6517,0,3997.9447513812156,1,3024,2605.171270718232,3024
1570,Kitchen tools,0.9989270019531249,1.0,523,523,0,404.01657458563534,10,480,396.76795580110496,48
1571,Tableware,0.9989270019531249,1.0,3657,3657,0,466.8618784530387,50,3600,565.2817679558011,72
1575,"Cloths, mops, sponges and brush",0.9989270019531249,1.0,2108,2108,0,797.9889502762431,2,1260,577.5248618784531,630
1582,Light bulbs,0.9989270019531249,1.0,7425,7425,0,1103.121546961326,19,7315,1187.7127071823204,385
1584,Light bulbs,0.9989270019531249,1.0,845,845,0,278.0552486187845,2,748,110.33149171270718,374
1585,Boys toys,0.9989270019531249,1.0,1697,1697,0,484.23204419889504,4,1440,384.98342541436466,360
1589,Planks,0.9989270019531249,1.0,346,346,0,2308.425414364641,136,136,2304.6077348066297,1
1593,Puzzles,0.9989270019531249,1.0,510,510,0,491.17127071823205,4,480,437.88950276243094,120
1597,Hobby and creative,0.9989270019531249,1.0,3078,3078,0,210.61325966850828,312,3120,385.3922651933702,10
1605,Puzzles,0.9989270019531249,1.0,4065,4065,0,128.86740331491714,343,4116,189.69060773480663,12
1606,Games,0.9989270019531249,0.9838833461243285,5212,5128,84,252.8121546961326,434,5208,377.6795580110497,12
1607,Hobby and creative,0.9989270019531249,1.0,3304,3304,0,161.22099447513813,45,3330,248.80662983425415,74
1612,Foodprep,0.9989270019531249,1.0,20935,20935,0,10056.563535911602,9,23220,18275.209944751383,2580
1613,Reading glasses,0.9989270019531249,1.0,1497,1497,0,2777.2154696132598,0,0,1010.767955801105,2500
1617,"Glasses (drink, beer, wine etc)",0.9989270019531249,1.0,1191,1191,0,653.9502762430939,1,624,371.1767955801105,624
1618,"Glasses (drink, beer, wine etc)",0.9989270019531249,0.9750406143848767,13542,13204,338,1138.2762430939226,19,12768,1265.624309392265,672
1619,Residential odors,0.9989270019531249,1.0,233,233,0,601.5966850828729,105,105,584.9723756906077,1
1621,Waste bins,0.9989270019531249,1.0,2342,2342,0,243.15469613259668,5,2160,70.69613259668509,432
1623,Kitchen helpers,0.9989270019531249,1.0,15885,15885,0,6449.674033149171,7,16884,12821.646408839779,2412
1624,Cutlery,0.9989270019531249,1.0,24225,24225,0,9712.972375690608,7,25200,19255.795580110498,3600
1626,Drying racks,0.9989270019531249,1.0,13613,13613,0,545.4198895027624,570,13680,1049.9447513812154,24
1631,Tea and coffee,0.9989270019531249,1.0,22966,22966,0,5440.618784530387,16,13056,10522.635359116022,816
1636,Tableware,0.9989270019531249,1.0,195,195,0,63.53591160220994,7,168,54.966850828729285,24
1637,Tea and coffee,0.9989270019531249,1.0,12599,12599,0,6369.552486187846,6,7776,9380.337016574586,1296
1643,Light bulbs,0.9989270019531249,1.0,9442,9442,0,873.3093922651934,26,9360,1054.4585635359117,360
1646,Tea and coffee,0.9989270019531249,0.8038191430600489,63365,50934,12431,3090.5303867403313,37,49950,3624.6740331491715,1350
1650,Hobby and creative,0.9989270019531249,1.0,11074,11074,0,605.5911602209944,309,11124,1009.4033149171271,36
1655,Puzzles,0.9989270019531249,1.0,57,57,0,1421.2651933701657,0,0,1282.1491712707182,120
1661,Coffee makers and kettles,0.9989270019531249,0.6142169566827101,2701,1659,1042,478.09944751381215,1977,1977,212.6685082872928,1
1662,Batteries,0.9989270019531249,0.9816597890875745,19629,19269,360,489.58011049723757,1975,19750,1234.220994475138,10
1663,Hobby and creative,0.9989270019531249,1.0,389,389,0,47.386740331491715,66,396,54.28729281767956,6
1665,Bakeware,0.9989270019531249,0.990990990990991,25086,24860,226,1821.8839779005525,35,23520,3265.342541436464,672
1666,Electric personal care,0.9989270019531249,1.0,74624,74624,0,4065.7734806629833,51,74256,4951.3370165745855,1456
1668,"Cloths, mops, sponges and brush",0.9989270019531249,0.912841292081645,132035,120527,11508,7491.917127071823,48,92160,16912.872928176796,1920
1669,Store kitchen,0.9989270019531249,1.0,8023,8023,0,416.50828729281767,35,8400,901.0497237569061,240
1670,Bathroom accessories,0.9989270019531249,0.9898255813953488,3440,3405,35,511.49723756906076,3534,3534,636.1546961325967,1
1672,Watering cans,0.9989270019531249,0.9799138073505295,78661,77081,1580,11641.3591160221,5,69840,22104.022099447513,13968
1675,Baskets,0.9989270019531249,1.0,14826,14826,0,668.1933701657458,15,14850,388.5911602209945,990
1678,Wash treatment and accessories,0.9989270019531249,1.0,3277,3277,0,184.60773480662982,45,3240,272.8563535911602,72
1679,Cleaning products,0.9989270019531249,0.9936746101794646,6798,6755,43,247.00552486187846,38,6612,415.34806629834253,174
1680,Cleaning products,0.9989270019531249,0.8896840039672806,93767,83423,10344,3385.220994475138,103,82400,4264.215469613259,800
1681,Cleaning products,0.9989270019531249,0.9909732309607803,9638,9551,87,865.8011049723757,11,9504,1461.7513812154696,864
1688,Personal care,0.9989270019531249,0.7085189063702545,158518,112313,46205,6670.215469613259,76,111872,6982.3370165745855,1472
1689,Personal care,0.9989270019531249,0.8292664773507993,174664,144843,29821,6571.099447513812,99,145728,7658.613259668508,1472
1693,Coffee makers and kettles,0.9989270019531249,0.9656145300652442,11342,10952,390,478.0220994475138,375,11250,882.5138121546961,30
1694,Electric personal care,0.9989270019531249,0.6369722582534834,71697,45669,26028,7900.850828729282,62,46872,5329.469613259668,756
1711,Small garden,0.9989270019531249,1.0,7132,7132,0,3632.2983425414363,25,7200,3999.486187845304,288
1724,Candles & Tealights,0.9989270019531249,1.0,366,366,0,9625.502762430939,0,0,742.7513812154696,9120
1738,Partyfun,0.9989270019531249,1.0,38737,38737,0,1141.707182320442,73,39420,1525.4088397790056,540
1739,Vases,0.9989270019531249,0.9647458840372226,5588,5391,197,237.52486187845304,66,5280,399.0220994475138,80
1751,Tools,0.9989270019531249,1.0,0,0,0,46.0,0,0,40.0,6
1752,Reading glasses,0.9989270019531249,1.0,3151,3151,0,2980.685082872928,1,2500,2153.022099447514,2500
1753,Others,0.9989270019531249,1.0,1373,1373,0,742.6795580110497,1,784,267.16574585635357,784
1756,Serve and present,0.9989270019531249,1.0,7237,7237,0,3445.795580110497,23155,23155,13203.917127071823,1
1760,Kitchen tools,0.9989270019531249,1.0,172,172,0,96.74585635359117,1,128,26.11049723756906,128
1762,Teletoys,0.9989270019531249,1.0,337,337,0,95.8232044198895,2,240,43.73480662983425,120
1763,Hobby and creative,0.9989270019531249,1.0,16,16,0,510.3922651933702,0,0,8.541436464088397,504
1764,Hobby and creative,0.9989270019531249,1.0,235,235,0,12203.502762430939,0,0,11357.635359116022,1
1766,Puzzles,0.9989270019531249,1.0,37,37,0,32.348066298342545,2,24,26.76795580110497,12
1771,Cleaning products,0.9989270019531249,1.0,7304,7304,0,1094.2375690607735,6941,6941,1325.2983425414366,1
1772,Window and squeegees,0.9989270019531249,0.9858941165967324,22402,22086,316,1044.585635359116,469,22512,1871.5082872928176,48
1773,Cleaning products,0.9989270019531249,0.9965437788018433,2604,2595,9,1101.0165745856355,1,1986,132.5635359116022,1986
1774,"Cloths, mops, sponges and brush",0.9989270019531249,1.0,6943,6943,0,508.41988950276243,124,7440,1281.513812154696,60
1783,Personal care,0.9989270019531249,0.9873603897596176,261084,257784,3300,9358.508287292818,763,256368,13368.204419889502,336
1784,Cutlery,0.9989270019531249,0.9971153846153846,4160,4148,12,185.8011049723757,182,4368,335.18232044198896,24
1786,Racks and pockets,0.9989270019531249,1.0,26438,26438,0,8706.988950276243,3,25452,7579.8729281767955,8484
1787,Stairs,0.9989270019531249,0.98212232096184,9565,9394,171,483.9502762430939,274,9316,822.6740331491712,34
1795,"Cloths, mops, sponges and brush",0.9989270019531249,1.0,2776,2776,0,1232.46408839779,2,2340,794.707182320442,1170
1797,Kitchen textile,0.9989270019531249,1.0,4896,4896,0,369.2044198895028,10,4800,293.54696132596683,480
1798,Umbrellas,0.9989270019531249,1.0,32,32,0,2422.4585635359117,0,0,2032.4309392265193,1
1799,Bath textiles and bath mats,0.9989270019531249,0.8224357964392627,69817,57420,12397,11640.099447513812,228,237120,68804.49723756906,1040
1806,Mugs and cups,0.9989270019531249,1.0,54526,54526,0,13903.767955801104,59,48852,34895.530386740335,828
1813,Tea and coffee,0.9989270019531249,0.9687713310580205,17580,17031,549,1971.0607734806629,21,16128,2050.5635359116022,768
1815,Light bulbs,0.9989270019531249,1.0,1805,1805,0,375.74585635359114,6,1650,289.7182320441989,275
1821,"Glasses (drink, beer, wine etc)",0.9989270019531249,1.0,24,24,0,30.54696132596685,1,6,24.38121546961326,6
1823,Drinks,0.9989270019531249,1.0,467,467,0,1972.011049723757,303,303,1979.767955801105,1
1826,"Cloths, mops, sponges and brush",0.9989270019531249,1.0,691,691,0,3080.497237569061,0,0,1031.475138121547,2340
1828,Foods,0.9989270019531249,1.0,79,79,0,2079.1491712707184,54,54,2078.8453038674033,1
1829,"Glasses (drink, beer, wine etc)",0.9989270019531249,1.0,1635,1635,0,211.65193370165747,5,1440,125.30386740331491,288
1831,Bakeware,0.9989270019531249,1.0,417,417,0,51.270718232044196,423,423,66.04419889502762,1
1832,Tableware,0.9989270019531249,1.0,5985,5985,0,1031.2596685082874,251,6024,1242.132596685083,24
1833,Special pans,0.9989270019531249,0.995850622406639,482,480,2,44.9060773480663,23,460,51.01657458563536,20
1842,Baby / Toddler,0.9989270019531249,1.0,0,0,0,93.0,0,0,92.0,1
1850,Girls toys,0.9989270019531249,0.9891956782713085,833,824,9,35.98342541436464,142,852,49.591160220994475,6
1862,Coffee makers and kettles,0.9989270019531249,1.0,210,210,0,6518.817679558011,178,178,6491.651933701657,1
1868,Small storage,0.9989270019531249,1.0,26244,26244,0,1162.4972375690609,13,26208,571.2265193370166,2016
1872,Toilet accessories,0.9989270019531249,1.0,11682,11682,0,649.2486187845304,57,11400,2156.2983425414363,200
1874,Serve and present,0.9989270019531249,1.0,619,619,0,200.98342541436463,604,604,209.75690607734808,1
1876,Bathroom accessories,0.9989270019531249,1.0,635,635,0,161.16022099447514,637,637,182.9281767955801,1
1878,Bathroom accessories,0.9989270019531249,1.0,1466,1466,0,248.9060773480663,1461,1461,302.23204419889504,1
1879,Travel accessories,0.9989270019531249,1.0,565,565,0,317.24309392265195,0,0,90.50828729281768,528
1880,Laundry baskets,0.9989270019531249,0.8159430954132941,20385,16633,3752,666.3756906077348,348,16704,859.939226519337,48
1881,Gift cards,0.9989270019531249,1.0,0,0,0,3036.0,0,0,36.0,3000
1882,Baskets,0.9989270019531249,1.0,17633,17633,0,697.3591160220994,18,17820,492.71270718232046,990
1883,Baskets,0.9989270019531249,1.0,10058,10058,0,314.81767955801104,26,9984,281.0220994475138,384
1884,Storage boxes,0.9989270019531249,1.0,28789,28789,0,3431.685082872928,250,30000,4504.92817679558,120
1886,Personal care,0.9989270019531249,0.9791895604395604,58240,57028,1212,2041.0386740331492,56215,56215,4198.116022099448,1
1887,Foods,0.9989270019531249,1.0,976,976,0,1494.9613259668508,429,429,1463.8563535911603,1
1889,Tools,0.9989270019531249,0.868759537824286,4587,3985,602,372.3204419889503,4802,4802,551.2209944751381,1
1891,Toilet cleaners and odors,0.9989270019531249,1.0,5007,5007,0,286.97237569060775,14,4872,295.2651933701657,348
1892,Wash treatment and accessories,0.9989270019531249,1.0,11153,11153,0,1201.7016574585634,14,10752,978.0276243093923,768
1893,Cleaning products,0.9989270019531249,1.0,5100,5100,0,320.6740331491713,12,5040,297.8066298342541,420
1894,Cleaning products,0.9989270019531249,1.0,3566,3566,0,439.6740331491713,8,3360,331.6685082872928,420
1898,Cleaning products,0.9989270019531249,0.9307739183424741,24615,22911,1704,944.0828729281768,26,23296,830.0828729281768,896
1903,Residential odors,0.9989270019531249,1.0,5082,5082,0,468.6077348066298,10,4800,305.5966850828729,480
1904,Dishwashing articles,0.9989270019531249,0.9785089106822735,47415,46396,1019,1695.5580110497237,61,40992,5958.303867403315,672
1905,Stationary,0.9989270019531249,0.9979292516289008,75818,75661,157,6936.878453038674,6,63360,6334.46408839779,10560
1906,Drink & food To Go,0.9989270019531249,1.0,15968,15968,0,2086.232044198895,11,16456,2498.3922651933703,1496
1908,Drink & food To Go,0.9989270019531249,0.9207693111738267,9567,8809,758,629.5745856353591,19,9120,974.828729281768,480
1917,Frying pans,0.9989270019531249,0.8952502120441052,23580,21110,2470,898.4419889502763,218,20928,1507.9779005524863,96
