article_id,article_name,target_fill_rate,realized_fill_rate,total_demand,filled_demand,lost_sales,avg_on_hand,orders_placed,units_ordered,avg_R,Q
1202,Kitchen appliances,0.9988781738281249,1.0,308,308,0,1384.2044198895028,97,97,1295.9944751381215,1
1205,Kitchen tools,0.9988781738281249,0.9834748750651501,32617,32078,539,3424.9558011049726,5,30240,955.2983425414365,6048
1209,Cooking pans,0.9988781738281249,0.8283480381608206,13941,11548,2393,826.0939226519337,116,12992,1233.0883977900553,112
1218,Personal care,0.9988781738281249,1.0,7639,7639,0,1453.0165745856355,596,7152,1712.2762430939226,12
1243,Photo frames & albums,0.9988781738281249,1.0,17610,17610,0,699.7624309392265,40,17600,1141.9337016574586,440
1245,Clocks,0.9988781738281249,1.0,11810,11810,0,4840.674033149171,3,11340,6635.39226519337,3780
1247,Gift cards,0.9988781738281249,1.0,0,0,0,3049.0,0,0,49.0,3000
1248,Coffee makers and kettles,0.9988781738281249,0.9892439243924392,22220,21981,239,906.9613259668508,81,22680,1631.9392265193371,280
1253,Frying pans,0.9988781738281249,1.0,5926,5926,0,539.9116022099447,25,6000,641.4475138121547,240
1258,Reading glasses,0.9988781738281249,1.0,553,553,0,2616.441988950276,0,0,402.01657458563534,2500
1259,Serve and present,0.9988781738281249,1.0,3574,3574,0,2585.243093922652,3932,3932,4396.475138121547,1
1260,Serve and present,0.9988781738281249,1.0,1373,1373,0,1954.414364640884,1988,1988,2854.1767955801106,1
1261,Reading glasses,0.9988781738281249,1.0,3676,3676,0,2912.480662983425,1,2500,2513.790055248619,2500
1262,Construction,0.9988781738281249,1.0,274,274,0,93.56353591160222,284,284,112.98342541436465,1
1263,Tableware,0.9988781738281249,1.0,2850,2850,0,2253.75138121547,107,2568,3421.7734806629833,24
1264,Tableware,0.9988781738281249,1.0,2657,2657,0,1900.9281767955802,1484,2968,3443.491712707182,2
1272,Hobby and creative,0.9988781738281249,0.9573442583443789,16598,15890,708,555.5248618784531,1973,15784,1243.7955801104972,8
1282,Table paper,0.9988781738281249,1.0,17848,17848,0,6411.458563535912,48,15840,8418.502762430939,330
1283,Measuring and weighing,0.9988781738281249,1.0,17922,17922,0,9384.883977900552,6,13824,13989.99447513812,2304
1284,Ironing boards,0.9988781738281249,0.9946990424076607,5848,5817,31,123.1767955801105,164,5904,200.99447513812154,36
1286,Ironing boards,0.9988781738281249,1.0,16453,16453,0,4492.0,4,13440,6375.767955801105,3360
1288,Drying racks,0.9988781738281249,1.0,4537,4537,0,5124.226519337017,4,4800,6522.14364640884,1200
1289,Bicycle accessories,0.9988781738281249,0.9996186117467581,5244,5242,2,433.0773480662983,8,4800,315.42541436464086,600
1290,Window and squeegees,0.9988781738281249,0.9408662455477498,50817,47812,3005,3293.75138121547,93,37200,7360.585635359116,400
1293,Table textiles,0.9988781738281249,1.0,904,904,0,183.1988950276243,3,864,67.4696132596685,288
1294,Bed textile,0.9988781738281249,1.0,3886,3886,0,564.3425414364641,3376,3376,1296.3314917127072,1
1296,Bath textiles and bath mats,0.9988781738281249,0.7735863095238096,26880,20794,6086,4476.674033149171,137,69048,21125.209944751383,504
1304,Tableware,0.9988781738281249,1.0,5563,5563,0,583.243093922652,260,6240,795.8729281767955,24
1307,Suitcases,0.9988781738281249,1.0,491,491,0,74.26519337016575,17,391,73.90055248618785,23
1311,Table textiles,0.9988781738281249,1.0,8480,8480,0,10390.977900552487,8243,8243,14171.408839779006,1
1314,Dishwashing articles,0.9988781738281249,1.0,284,284,0,13234.729281767955,0,0,12502.911602209944,1
1316,Cutlery,0.9988781738281249,1.0,2105,2105,0,300.56353591160223,9,2160,254.48618784530387,240
1318,Foods,0.9988781738281249,1.0,634,634,0,2550.53591160221,147,147,2469.171270718232,1
1321,Vases,0.9988781738281249,1.0,434,434,0,250.7403314917127,1,252,126.47513812154696,252
1322,"Glasses (drink, beer, wine etc)",0.9988781738281249,1.0,417,417,0,232.59668508287294,98,392,268.78453038674036,4
1325,Drink & food To Go,0.9988781738281249,1.0,49,49,0,516.707182320442,2,2,475.5193370165746,1
1327,Tableware,0.9988781738281249,1.0,4841,4841,0,651.9834254143647,207,4968,826.7292817679559,24
1329,"Cloths, mops, sponges and brush",0.9988781738281249,1.0,21,21,0,5402.823204419889,9,9,5401.07182320442,1
1330,Cutlery,0.9988781738281249,1.0,2487,2487,0,231.66298342541435,69,2484,305.98342541436466,36
1333,Cutlery,0.9988781738281249,1.0,418,418,0,42.552486187845304,11,396,40.24309392265194,36
1334,Hobby and creative,0.9988781738281249,0.9994553376906318,1836,1835,1,67.10497237569061,118,1888,169.13259668508286,16
1337,Hobby and creative,0.9988781738281249,1.0,6390,6390,0,428.5359116022099,645,6450,656.5911602209944,10
1340,Games,0.9988781738281249,1.0,5073,5073,0,674.2044198895028,10,4800,558.3867403314918,480
1347,Stuffed animals,0.9988781738281249,1.0,3581,3581,0,213.69060773480663,617,3702,386.74585635359114,6
1352,Hobby and creative,0.9988781738281249,1.0,252,252,0,568.9337016574585,0,0,352.3259668508287,336
1356,"Glasses (drink, beer, wine etc)",0.9988781738281249,0.9870412844036697,8720,8607,113,747.5524861878453,12,8064,726.756906077348,672
1357,"Glasses (drink, beer, wine etc)",0.9988781738281249,1.0,1325,1325,0,1338.5303867403316,1,756,912.060773480663,756
1361,Light bulbs,0.9988781738281249,1.0,1538,1538,0,330.8729281767956,3,1155,193.5303867403315,385
1362,Batteries,0.9988781738281249,0.9994226630976749,114318,114252,66,4281.552486187846,58,118320,7668.795580110497,2040
1368,"Glasses (drink, beer, wine etc)",0.9988781738281249,1.0,5144,5144,0,353.37016574585635,873,5238,545.6353591160221,6
1369,"Glasses (drink, beer, wine etc)",0.9988781738281249,0.9748221127531472,1827,1781,46,177.8232044198895,436,1744,222.18232044198896,4
1373,Wash treatment and accessories,0.9988781738281249,0.9608073222248299,8522,8188,334,406.83977900552486,23,8142,531.7790055248619,354
1378,Drink & food To Go,0.9988781738281249,1.0,7829,7829,0,528.0331491712707,25,8000,659.4364640883978,320
1379,Window and squeegees,0.9988781738281249,0.8652202323007374,74989,64882,10107,1195.6022099447514,304,65664,2130.6795580110497,216
1380,Window and squeegees,0.9988781738281249,0.8202453135044042,115118,94425,20693,2670.657458563536,164,94464,3740.0773480662983,576
1382,Others,0.9988781738281249,1.0,3977,3977,0,1150.110497237569,2,3456,642.4419889502763,1728
1383,Table textiles,0.9988781738281249,1.0,36285,36285,0,7107.950276243094,6,34200,10862.900552486188,5700
1384,Baskets,0.9988781738281249,1.0,2516,2516,0,304.96132596685084,65,2600,380.5524861878453,40
1389,Tea and coffee,0.9988781738281249,1.0,2698,2698,0,90.20441988950276,461,2766,190.59668508287294,6
1393,Kitchen helpers,0.9988781738281249,0.9416419386745796,9099,8568,531,435.3867403314917,13,8424,432.52486187845307,648
1397,Tableware,0.9988781738281249,1.0,8845,8845,0,3822.8342541436464,9273,9273,8099.237569060773,1
1399,Store kitchen,0.9988781738281249,1.0,40,40,0,221.61325966850828,0,0,91.32044198895028,1
1403,Mugs and cups,0.9988781738281249,0.991241667958456,25804,25578,226,7189.591160220994,10,8280,8724.6408839779,828
1433,Puzzles,0.9988781738281249,0.6408180656156796,9388,6016,3372,570.8618784530387,5973,5973,503.83425414364643,1
1438,Measuring and weighing,0.9988781738281249,1.0,45133,45133,0,13057.016574585636,4,12000,18532.75138121547,3000
1440,"TV, Audio & Video",0.9988781738281249,0.987098623853211,13952,13772,180,272.96685082872926,139,13900,448.707182320442,100
1444,Planks,0.9988781738281249,1.0,19061,19061,0,13215.016574585636,2,14400,14563.0773480663,7200
1445,Kitchen tools,0.9988781738281249,1.0,8382,8382,0,878.2762430939226,31,8928,1950.9171270718232,288
1446,Cutlery trays,0.9988781738281249,0.9996914328535849,45371,45357,14,633.0110497237569,285,45600,1302.5690607734807,160
1448,Store kitchen,0.9988781738281249,1.0,9369,9369,0,417.49171270718233,29,9280,961.1381215469613,320
1449,Drying racks,0.9988781738281249,0.9794419970631424,2043,2001,42,219.3646408839779,9,1800,103.03314917127072,200
1451,Foils and bags,0.9988781738281249,1.0,165,165,0,1357.0165745856355,85,85,1345.1878453038673,1
1453,Bathroom accessories,0.9988781738281249,0.9516766688472368,35159,33460,1699,12382.022099447513,14,50400,34140.02209944752,3600
1456,Baskets,0.9988781738281249,1.0,2884,2884,0,527.8011049723757,17,2720,1013.2265193370166,160
1458,Baskets,0.9988781738281249,1.0,8054,8054,0,1098.4585635359117,19,7980,2524.5635359116022,420
1460,Baskets,0.9988781738281249,1.0,10458,10458,0,403.95580110497235,19,10260,304.3370165745856,540
1461,Baskets,0.9988781738281249,1.0,12061,12061,0,349.5966850828729,31,11904,334.7790055248619,384
1462,Storage boxes,0.9988781738281249,1.0,6753,6753,0,496.1436464088398,137,6576,603.7403314917127,48
1463,Bed textile,0.9988781738281249,1.0,734,734,0,298.6685082872928,51,1020,589.6740331491712,20
1466,Cleaning products,0.9988781738281249,0.9623462346234624,6666,6415,251,168.9889502762431,57,6498,355.1436464088398,114
1468,Cleaning products,0.9988781738281249,1.0,5087,5087,0,464.23204419889504,31,5394,580.4917127071823,174
1469,Cleaning products,0.9988781738281249,0.5782524179783805,84368,48786,35582,13895.364640883978,737,70752,7642.994475138122,96
1470,Cleaning products,0.9988781738281249,1.0,7796,7796,0,812.5027624309392,9,7200,684.2541436464088,800
1471,Window and squeegees,0.9988781738281249,0.9399962321024868,10616,9979,637,483.02762430939225,568,10224,849.4585635359116,18
1474,Ironing,0.9988781738281249,0.7407295292871198,6607,4894,1713,860.0773480662983,212,5088,827.1602209944751,24
1477,Frying pans,0.9988781738281249,0.7030411449016101,1118,786,332,89.77348066298343,1166,1166,112.71270718232044,1
1490,Easter,0.9988781738281249,0.7989399135895952,22451,17937,4514,3678.7624309392263,18061,18061,3146.795580110497,1
1506,Tea and coffee,0.9988781738281249,1.0,4085,4085,0,4561.055248618784,395,4740,6532.8011049723755,12
1507,Boys toys,0.9988781738281249,1.0,49,49,0,827.0331491712707,0,0,772.0110497237569,6
1508,Teletoys,0.9988781738281249,1.0,946,946,0,532.767955801105,7,840,501.6795580110497,120
1512,Hobby and creative,0.9988781738281249,1.0,304,304,0,57.34254143646409,24,312,61.43646408839779,13
1513,Serve and present,0.9988781738281249,1.0,2770,2770,0,2617.966850828729,6517,6517,5400.640883977901,1
1514,Tableware,0.9988781738281249,1.0,2077,2077,0,365.69060773480663,5,1920,244.22099447513813,384
1527,Wash treatment and accessories,0.9988781738281249,0.6824049725077695,8366,5709,2657,738.3204419889503,10,5280,527.9337016574585,528
1531,Drink & food To Go,0.9988781738281249,1.0,1940,1940,0,1114.2486187845304,3,1872,918.939226519337,624
1533,"Cloths, mops, sponges and brush",0.9988781738281249,1.0,12046,12046,0,1004.3646408839779,9,10800,1232.9668508287293,1200
1537,Cutlery,0.9988781738281249,1.0,3376,3376,0,154.97790055248618,145,3480,275.5414364640884,24
1538,Drying racks,0.9988781738281249,1.0,26,26,0,7327.67955801105,0,0,2180.027624309392,3200
1540,Bicycle accessories,0.9988781738281249,0.896551724137931,1653,1482,171,465.8453038674033,22,1452,429.7403314917127,66
1545,Table textiles,0.9988781738281249,1.0,759,759,0,285.9171270718232,2,576,139.95580110497238,288
1548,Ironing board textiles,0.9988781738281249,1.0,33710,33710,0,1264.5911602209944,103,33990,5897.618784530387,330
1559,Tea and coffee,0.9988781738281249,0.9246460818191952,17942,16590,1352,845.6850828729282,21,16380,1009.585635359116,780
1561,Tea and coffee,0.9988781738281249,1.0,502,502,0,1000.7734806629834,0,0,530.0718232044198,432
1564,Tableware,0.9988781738281249,1.0,6517,6517,0,3982.9447513812156,1,3024,2589.939226519337,3024
1570,Kitchen tools,0.9988781738281249,1.0,523,523,0,402.2817679558011,10,480,395.1878453038674,48
1571,Tableware,0.9988781738281249,1.0,3657,3657,0,464.8618784530387,50,3600,563.3093922651934,72
1575,"Cloths, mops, sponges and brush",0.9988781738281249,1.0,2108,2108,0,794.9889502762431,2,1260,574.353591160221,630
1582,Light bulbs,0.9988781738281249,1.0,7425,7425,0,1098.121546961326,19,7315,1182.9060773480662,385
1584,Light bulbs,0.9988781738281249,1.0,845,845,0,278.0552486187845,2,748,109.69613259668509,374
1585,Boys toys,0.9988781738281249,1.0,1697,1697,0,482.23204419889504,4,1440,383.0939226519337,360
1589,Planks,0.9988781738281249,1.0,346,346,0,2303.3756906077347,136,136,2299.524861878453,1
1593,Puzzles,0.9988781738281249,1.0,510,510,0,489.17127071823205,4,480,435.8729281767956,120
1597,Hobby and creative,0.9988781738281249,1.0,3078,3078,0,209.72375690607734,312,3120,384.49723756906076,10
1605,Puzzles,0.9988781738281249,1.0,4065,4065,0,128.59668508287294,343,4116,189.1767955801105,12
1606,Games,0.9988781738281249,0.9838833461243285,5212,5128,84,252.41436464088397,433,5196,376.7403314917127,12
1607,Hobby and creative,0.9988781738281249,1.0,3304,3304,0,160.22099447513813,45,3330,248.0110497237569,74
1612,Foodprep,0.9988781738281249,1.0,20935,20935,0,10038.563535911602,9,23220,18256.795580110498,2580
1613,Reading glasses,0.9988781738281249,1.0,1497,1497,0,2775.2154696132598,0,0,1008.353591160221,2500
1617,"Glasses (drink, beer, wine etc)",0.9988781738281249,1.0,1191,1191,0,655.3977900552486,1,624,369.3646408839779,624
1618,"Glasses (drink, beer, wine etc)",0.9988781738281249,0.974745237040319,13542,13200,342,1133.3701657458564,19,12768,1261.0828729281768,672
1619,Residential odors,0.9988781738281249,1.0,233,233,0,599.7955801104972,106,106,583.5027624309392,1
1621,Waste bins,0.9988781738281249,1.0,2342,2342,0,243.15469613259668,5,2160,70.29281767955801,432
1623,Kitchen helpers,0.9988781738281249,1.0,15885,15885,0,6440.674033149171,7,16884,12812.685082872928,2412
1624,Cutlery,0.9988781738281249,1.0,24225,24225,0,9696.972375690608,7,25200,19238.82872928177,3600
1626,Drying racks,0.9988781738281249,1.0,13613,13613,0,543.4198895027624,570,13680,1047.9281767955802,24
1631,Tea and coffee,0.9988781738281249,1.0,22966,22966,0,5428.618784530387,16,13056,10510.812154696132,816
1636,Tableware,0.9988781738281249,1.0,195,195,0,63.53591160220994,7,168,54.70165745856354,24
1637,Tea and coffee,0.9988781738281249,1.0,12599,12599,0,6358.552486187846,6,7776,9369.314917127072,1296
1643,Light bulbs,0.9988781738281249,1.0,9442,9442,0,869.3093922651934,26,9360,1050.5469613259668,360
1646,Tea and coffee,0.9988781738281249,0.803677108814014,63365,50925,12440,3088.193370165746,37,49950,3615.657458563536,1350
1650,Hobby and creative,0.9988781738281249,1.0,11074,11074,0,602.5966850828729,309,11124,1007.1049723756906,36
1655,Puzzles,0.9988781738281249,1.0,57,57,0,1416.2651933701657,0,0,1277.0883977900553,120
1661,Coffee makers and kettles,0.9988781738281249,0.613476490188819,2701,1657,1044,478.121546961326,1975,1975,212.34806629834253,1
1662,Batteries,0.9988781738281249,0.9815578990269499,19629,19267,362,487.9226519337017,1975,19750,1232.414364640884,10
1663,Hobby and creative,0.9988781738281249,1.0,389,389,0,47.187845303867405,66,396,54.08839779005525,6
1665,Bakeware,0.9988781738281249,0.9906720880172207,25086,24852,234,1814.2375690607735,35,23520,3257.2154696132598,672
1666,Electric personal care,0.9988781738281249,1.0,74624,74624,0,4047.7734806629833,51,74256,4933.49723756906,1456
1668,"Cloths, mops, sponges and brush",0.9988781738281249,0.9126670958457984,132035,120504,11531,7489.883977900552,48,92160,16889.872928176796,1920
1669,Store kitchen,0.9988781738281249,1.0,8023,8023,0,414.50828729281767,35,8400,899.110497237569,240
1670,Bathroom accessories,0.9988781738281249,0.9892441860465117,3440,3403,37,510.1270718232044,3533,3533,634.8066298342542,1
1672,Watering cans,0.9988781738281249,0.9796214134068979,78661,77058,1603,11631.828729281768,5,69840,22080.89502762431,13968
1675,Baskets,0.9988781738281249,1.0,14826,14826,0,667.1933701657458,15,14850,387.0,990
1678,Wash treatment and accessories,0.9988781738281249,1.0,3277,3277,0,184.00552486187846,45,3240,272.01657458563534,72
1679,Cleaning products,0.9988781738281249,0.9935275080906149,6798,6754,44,244.59668508287294,38,6612,414.25414364640886,174
1680,Cleaning products,0.9988781738281249,0.8895240329753538,93767,83408,10359,3374.1160220994475,103,82400,4249.867403314917,800
1681,Cleaning products,0.9988781738281249,0.9906619630628761,9638,9548,90,864.3259668508288,11,9504,1458.475138121547,864
1688,Personal care,0.9988781738281249,0.7083675040058542,158518,112289,46229,6658.237569060773,76,111872,6958.364640883978,1472
1689,Personal care,0.9988781738281249,0.8291176201163376,174664,144817,29847,6566.933701657458,99,145728,7633.016574585636,1472
1693,Coffee makers and kettles,0.9988781738281249,0.9655263621936166,11342,10951,391,477.3922651933702,375,11250,880.6574585635359,30
1694,Electric personal care,0.9988781738281249,0.6367769920638241,71697,45655,26042,7897.524861878453,62,46872,5315.784530386741,756
1711,Small garden,0.9988781738281249,1.0,7132,7132,0,3618.2983425414363,25,7200,3985.596685082873,288
1724,Candles & Tealights,0.9988781738281249,1.0,366,366,0,9616.502762430939,0,0,734.3038674033149,9120
1738,Partyfun,0.9988781738281249,1.0,38737,38737,0,1135.707182320442,73,39420,1519.9447513812154,540
1739,Vases,0.9988781738281249,0.9645669291338582,5588,5390,198,236.32596685082873,66,5280,397.9779005524862,80
1751,Tools,0.9988781738281249,1.0,0,0,0,46.0,0,0,40.0,6
1752,Reading glasses,0.9988781738281249,1.0,3151,3151,0,2976.685082872928,1,2500,2149.1767955801106,2500
1753,Others,0.9988781738281249,1.0,1373,1373,0,740.6795580110497,1,784,265.292817679558,784
1756,Serve and present,0.9988781738281249,1.0,7237,7237,0,3439.950276243094,23156,23156,13198.45856353591,1
1760,Kitchen tools,0.9988781738281249,1.0,172,172,0,95.74585635359117,1,128,25.955801104972377,128
1762,Teletoys,0.9988781738281249,1.0,337,337,0,94.8232044198895,2,240,43.52486187845304,120
1763,Hobby and creative,0.9988781738281249,1.0,16,16,0,510.3922651933702,0,0,8.430939226519337,504
1764,Hobby and creative,0.9988781738281249,1.0,235,235,0,12181.502762430939,0,0,11335.624309392266,1
1766,Puzzles,0.9988781738281249,1.0,37,37,0,32.348066298342545,2,24,26.734806629834253,12
1771,Cleaning products,0.9988781738281249,1.0,7304,7304,0,1091.756906077348,6940,6940,1322.8232044198894,1
1772,Window and squeegees,0.9988781738281249,0.9857155611106151,22402,22082,320,1040.475138121547,469,22512,1867.513812154696,48
1773,Cleaning products,0.9988781738281249,0.9961597542242704,2604,2594,10,1100.1546961325967,1,1986,131.7403314917127,1986
1774,"Cloths, mops, sponges and brush",0.9988781738281249,1.0,6943,6943,0,506.08839779005524,124,7440,1279.2154696132598,60
1783,Personal care,0.9988781738281249,0.986640314994408,261084,257596,3488,9315.591160220994,762,256032,13334.220994475138,336
1784,Cutlery,0.9988781738281249,0.996875,4160,4147,13,184.8342541436464,182,4368,334.353591160221,24
1786,Racks and pockets,0.9988781738281249,1.0,26438,26438,0,8680.988950276243,3,25452,7553.276243093923,8484
1787,Stairs,0.9988781738281249,0.981913225300575,9565,9392,173,482.9226519337017,274,9316,820.7513812154696,34
1795,"Cloths, mops, sponges and brush",0.9988781738281249,1.0,2776,2776,0,1228.46408839779,2,2340,790.4585635359116,1170
1797,Kitchen textile,0.9988781738281249,1.0,4896,4896,0,368.2044198895028,10,4800,292.52486187845307,480
1798,Umbrellas,0.9988781738281249,1.0,32,32,0,2418.4585635359117,0,0,2027.9060773480662,1
1799,Bath textiles and bath mats,0.9988781738281249,0.8219774553475515,69817,57388,12429,11609.160220994476,228,237120,68772.33149171271,1040
1806,Mugs and cups,0.9988781738281249,1.0,54526,54526,0,13871.767955801104,59,48852,34864.26519337016,828
1813,Tea and coffee,0.9988781738281249,0.968316268486917,17580,17023,557,1965.3149171270718,21,16128,2042.779005524862,768
1815,Light bulbs,0.9988781738281249,1.0,1805,1805,0,373.74585635359114,6,1650,288.25414364640886,275
1821,"Glasses (drink, beer, wine etc)",0.9988781738281249,1.0,24,24,0,30.54696132596685,1,6,24.298342541436465,6
1823,Drinks,0.9988781738281249,1.0,467,467,0,1967.6906077348067,302,302,1975.3370165745857,1
1826,"Cloths, mops, sponges and brush",0.9988781738281249,1.0,691,691,0,3073.497237569061,0,0,1024.1878453038673,2340
1828,Foods,0.9988781738281249,1.0,79,79,0,2074.795580110497,54,54,2074.1988950276245,1
1829,"Glasses (drink, beer, wine etc)",0.9988781738281249,1.0,1635,1635,0,211.65193370165747,5,1440,124.79005524861878,288
1831,Bakeware,0.9988781738281249,1.0,417,417,0,51.07734806629834,422,422,65.86740331491713,1
1832,Tableware,0.9988781738281249,1.0,5985,5985,0,1027.657458563536,251,6024,1238.646408839779,24
1833,Special pans,0.9988781738281249,0.9605809128630706,482,463,19,44.44198895027624,23,460,50.83425414364641,20
1842,Baby / Toddler,0.9988781738281249,1.0,0,0,0,93.0,0,0,92.0,1
1850,Girls toys,0.9988781738281249,0.9891956782713085,833,824,9,35.9171270718232,142,852,49.49171270718232,6
1862,Coffee makers and kettles,0.9988781738281249,1.0,210,210,0,6505.817679558011,178,178,6478.701657458563,1
1868,Small storage,0.9988781738281249,1.0,26244,26244,0,1160.4972375690609,13,26208,569.1270718232045,2016
1872,Toilet accessories,0.9988781738281249,1.0,11682,11682,0,646.2486187845304,57,11400,2153.303867403315,200
1874,Serve and present,0.9988781738281249,1.0,619,619,0,200.70165745856355,604,604,209.28176795580112,1
1876,Bathroom accessories,0.9988781738281249,1.0,635,635,0,160.65193370165747,637,637,182.40883977900552,1
1878,Bathroom accessories,0.9988781738281249,1.0,1466,1466,0,248.1988950276243,1460,1460,301.50276243093924,1
1879,Travel accessories,0.9988781738281249,1.0,565,565,0,316.24309392265195,0,0,89.8121546961326,528
1880,Laundry baskets,0.9988781738281249,0.8158449840569045,20385,16631,3754,663.646408839779,348,16704,857.6740331491712,48
1881,Gift cards,0.9988781738281249,1.0,0,0,0,3035.0,0,0,35.0,3000
1882,Baskets,0.9988781738281249,1.0,17633,17633,0,695.3591160220994,18,17820,490.68508287292815,990
1883,Baskets,0.9988781738281249,1.0,10058,10058,0,313.81767955801104,26,9984,279.9944751381216,384
1884,Storage boxes,0.9988781738281249,1.0,28789,28789,0,3419.022099447514,250,30000,4492.563535911602,120
1886,Personal care,0.9988781738281249,0.9790178571428572,58240,57018,1222,2036.475138121547,56205,56205,4193.176795580111,1
1887,Foods,0.9988781738281249,1.0,976,976,0,1491.46408839779,430,430,1460.5801104972375,1
1889,Tools,0.9988781738281249,0.868541530412034,4587,3984,603,371.3259668508287,4801,4801,550.1878453038674,1
1891,Toilet cleaners and odors,0.9988781738281249,1.0,5007,5007,0,285.97237569060775,14,4872,294.37016574585635,348
1892,Wash treatment and accessories,0.9988781738281249,1.0,11153,11153,0,1196.7016574585634,14,10752,973.1491712707183,768
1893,Cleaning products,0.9988781738281249,1.0,5100,5100,0,319.6740331491713,12,5040,296.8066298342541,420
1894,Cleaning products,0.9988781738281249,1.0,3566,3566,0,438.6740331491713,8,3360,330.18232044198896,420
1898,Cleaning products,0.9988781738281249,0.9306114158033719,24615,22907,1708,926.2707182320441,26,23296,826.4917127071823,896
1903,Residential odors,0.9988781738281249,1.0,5082,5082,0,466.6077348066298,10,4800,303.939226519337,480
1904,Dishwashing articles,0.9988781738281249,0.978361278076558,47415,46389,1026,1694.8232044198894,61,40992,5951.850828729282,672
1905,Stationary,0.9988781738281249,0.9977709778680525,75818,75649,169,6933.696132596685,6,63360,6322.690607734807,10560
1906,Drink & food To Go,0.9988781738281249,1.0,15968,15968,0,2077.232044198895,11,16456,2489.6408839779006,1496
1908,Drink & food To Go,0.9988781738281249,0.9205602592244173,9567,8807,760,629.0994475138122,19,9120,972.6906077348066,480
1917,Frying pans,0.9988781738281249,0.8910517387616624,23580,21011,2569,899.414364640884,217,20832,1505.0386740331492,96
