article_id,article_name,target_fill_rate,realized_fill_rate,total_demand,filled_demand,lost_sales,avg_on_hand,orders_placed,units_ordered,avg_R,Q
1318,Foods,0.998902587890625,1.0,634,634,0,2553.3977900552486,147,147,2471.817679558011,1
1321,Vases,0.998902587890625,1.0,434,434,0,251.7403314917127,1,252,126.88950276243094,252
1322,"Glasses (drink, beer, wine etc)",0.998902587890625,1.0,417,417,0,233.11049723756906,98,392,269.10497237569064,4
1325,Drink & food To Go,0.998902587890625,1.0,49,49,0,517.707182320442,2,2,476.44198895027625,1
1327,Tableware,0.998902587890625,1.0,4841,4841,0,653.0552486187845,207,4968,827.9116022099447,24
1329,"Cloths, mops, sponges and brush",0.998902587890625,1.0,21,21,0,5408.790055248619,9,9,5406.922651933702,1
1330,Cutlery,0.998902587890625,1.0,2487,2487,0,231.86187845303868,69,2484,306.4640883977901,36
1333,Cutlery,0.998902587890625,1.0,418,418,0,43.15469613259668,11,396,40.353591160220994,36
1334,Hobby and creative,0.998902587890625,0.9994553376906318,1836,1835,1,67.10497237569061,118,1888,169.21546961325967,16
1337,Hobby and creative,0.998902587890625,1.0,6390,6390,0,429.0939226519337,645,6450,657.292817679558,10
1340,Games,0.998902587890625,1.0,5073,5073,0,676.2044198895028,10,4800,559.8121546961326,480
1347,Stuffed animals,0.998902587890625,1.0,3581,3581,0,214.02762430939225,617,3702,387.0220994475138,6
1352,Hobby and creative,0.998902587890625,1.0,252,252,0,569.9337016574585,0,0,353.35911602209944,336
1356,"Glasses (drink, beer, wine etc)",0.998902587890625,0.9871559633027523,8720,8608,112,751.5580110497237,12,8064,728.2154696132596,672
1357,"Glasses (drink, beer, wine etc)",0.998902587890625,1.0,1325,1325,0,1341.5303867403316,1,756,914.6187845303867,756
1361,Light bulbs,0.998902587890625,1.0,1538,1538,0,331.8729281767956,3,1155,194.12154696132598,385
1362,Batteries,0.998902587890625,0.999510138385906,114318,114262,56,4282.049723756906,58,118320,7678.994475138122,2040
1368,"Glasses (drink, beer, wine etc)",0.998902587890625,1.0,5144,5144,0,354.16574585635357,873,5238,546.2762430939226,6
1369,"Glasses (drink, beer, wine etc)",0.998902587890625,0.9748221127531472,1827,1781,46,177.93370165745856,436,1744,222.5303867403315,4
1373,Wash treatment and accessories,0.998902587890625,0.9608073222248299,8522,8188,334,406.83977900552486,23,8142,532.585635359116,354
1378,Drink & food To Go,0.998902587890625,1.0,7829,7829,0,529.0331491712707,25,8000,660.5138121546961,320
1379,Window and squeegees,0.998902587890625,0.8652602381682647,74989,64885,10104,1196.46408839779,304,65664,2133.07182320442,216
1380,Window and squeegees,0.998902587890625,0.8202887471985267,115118,94430,20688,2675.220994475138,164,94464,3745.3591160220994,576
1382,Others,0.998902587890625,1.0,3977,3977,0,1151.110497237569,2,3456,643.5745856353591,1728
1383,Table textiles,0.998902587890625,1.0,36285,36285,0,7118.950276243094,6,34200,10873.303867403314,5700
1384,Baskets,0.998902587890625,1.0,2516,2516,0,304.96132596685084,65,2600,381.1381215469613,40
1389,Tea and coffee,0.998902587890625,1.0,2698,2698,0,90.37016574585635,461,2766,190.7403314917127,6
1393,Kitchen helpers,0.998902587890625,0.9417518408616331,9099,8569,530,439.0110497237569,13,8424,433.0552486187845,648
1397,Tableware,0.998902587890625,1.0,8845,8845,0,3824.8618784530386,9273,9273,8101.314917127072,1
1399,Store kitchen,0.998902587890625,1.0,40,40,0,221.61325966850828,0,0,91.4475138121547,1
1403,Mugs and cups,0.998902587890625,0.9914741900480546,25804,25584,220,7193.237569060773,10,8280,8729.966850828729,828
1433,Puzzles,0.998902587890625,0.6410311035364294,9388,6018,3370,571.0718232044198,5976,5976,504.2817679558011,1
1438,Measuring and weighing,0.998902587890625,1.0,45133,45133,0,13069.016574585636,4,12000,18544.773480662985,3000
1440,"TV, Audio & Video",0.998902587890625,0.9871702981651376,13952,13773,179,272.98342541436466,139,13900,449.4088397790055,100
1444,Planks,0.998902587890625,1.0,19061,19061,0,13222.016574585636,2,14400,14569.806629834255,7200
1445,Kitchen tools,0.998902587890625,1.0,8382,8382,0,880.2762430939226,31,8928,1952.867403314917,288
1446,Cutlery trays,0.998902587890625,0.9997134733640431,45371,45358,13,633.0386740331492,285,45600,1304.0883977900553,160
1448,Store kitchen,0.998902587890625,1.0,9369,9369,0,418.49171270718233,29,9280,962.0497237569061,320
1449,Drying racks,0.998902587890625,0.9794419970631424,2043,2001,42,219.3646408839779,9,1800,103.38674033149171,200
1451,Foils and bags,0.998902587890625,1.0,165,165,0,1358.8563535911603,85,85,1346.7182320441989,1
1453,Bathroom accessories,0.998902587890625,0.9519326488239143,35159,33469,1690,12389.729281767955,14,50400,34149.31491712707,3600
1456,Baskets,0.998902587890625,1.0,2884,2884,0,528.8011049723757,17,2720,1014.2486187845304,160
1458,Baskets,0.998902587890625,1.0,8054,8054,0,1100.4585635359117,19,7980,2526.707182320442,420
1460,Baskets,0.998902587890625,1.0,10458,10458,0,404.95580110497235,19,10260,304.9502762430939,540
1461,Baskets,0.998902587890625,1.0,12061,12061,0,348.47513812154693,31,11904,335.1878453038674,384
1462,Storage boxes,0.998902587890625,1.0,6753,6753,0,497.1436464088398,137,6576,604.6906077348066,48
1463,Bed textile,0.998902587890625,1.0,734,734,0,299.55801104972375,51,1020,590.182320441989,20
1466,Cleaning products,0.998902587890625,0.9624962496249625,6666,6416,250,169.01657458563537,57,6498,355.5966850828729,114
1468,Cleaning products,0.998902587890625,1.0,5087,5087,0,465.23204419889504,31,5394,581.5248618784531,174
1469,Cleaning products,0.998902587890625,0.5794851128389911,84368,48890,35478,13895.983425414364,738,70848,7650.563535911602,96
1470,Cleaning products,0.998902587890625,1.0,7796,7796,0,817.9226519337017,9,7200,685.7403314917127,800
1471,Window and squeegees,0.998902587890625,0.9400904295403165,10616,9980,636,483.6132596685083,568,10224,850.3314917127071,18
1474,Ironing,0.998902587890625,0.7410322385348872,6607,4896,1711,860.6408839779006,212,5088,828.1933701657458,24
1477,Frying pans,0.998902587890625,0.7030411449016101,1118,786,332,89.84530386740332,1166,1166,112.8121546961326,1
1490,Easter,0.998902587890625,0.7990289964812258,22451,17939,4512,3681.558011049724,18062,18062,3149.3922651933703,1
1506,Tea and coffee,0.998902587890625,1.0,4085,4085,0,4566.9889502762435,394,4728,6537.900552486188,12
1507,Boys toys,0.998902587890625,1.0,49,49,0,828.0331491712707,0,0,773.1049723756906,6
1508,Teletoys,0.998902587890625,1.0,946,946,0,533.767955801105,7,840,502.76243093922653,120
1512,Hobby and creative,0.998902587890625,1.0,304,304,0,57.70165745856354,24,312,61.54696132596685,13
1513,Serve and present,0.998902587890625,1.0,2770,2770,0,2620.8839779005525,6516,6516,5403.171270718232,1
1514,Tableware,0.998902587890625,1.0,2077,2077,0,366.69060773480663,5,1920,244.8232044198895,384
1527,Wash treatment and accessories,0.998902587890625,0.6826440353813052,8366,5711,2655,738.9834254143647,10,5280,529.182320441989,528
1531,Drink & food To Go,0.998902587890625,1.0,1940,1940,0,1117.2486187845304,3,1872,921.2154696132596,624
1533,"Cloths, mops, sponges and brush",0.998902587890625,1.0,12046,12046,0,1006.3646408839779,9,10800,1234.4254143646408,1200
1537,Cutlery,0.998902587890625,1.0,3376,3376,0,155.3756906077348,145,3480,275.82872928176795,24
1538,Drying racks,0.998902587890625,1.0,26,26,0,7334.67955801105,0,0,2187.060773480663,3200
1540,Bicycle accessories,0.998902587890625,0.897156684815487,1653,1483,170,471.1878453038674,22,1452,430.6132596685083,66
1545,Table textiles,0.998902587890625,1.0,759,759,0,285.9171270718232,2,576,140.353591160221,288
1548,Ironing board textiles,0.998902587890625,1.0,33710,33710,0,1267.5911602209944,103,33990,5900.712707182321,330
1559,Tea and coffee,0.998902587890625,0.9247575521123621,17942,16592,1350,846.2707182320441,21,16380,1011.0110497237569,780
1561,Tea and coffee,0.998902587890625,1.0,502,502,0,1002.7734806629834,0,0,531.5469613259669,432
1564,Tableware,0.998902587890625,1.0,6517,6517,0,3989.9447513812156,1,3024,2597.502762430939,3024
1570,Kitchen tools,0.998902587890625,1.0,523,523,0,403.01657458563534,10,480,395.9281767955801,48
1571,Tableware,0.998902587890625,1.0,3657,3657,0,465.8618784530387,50,3600,564.2872928176796,72
1575,"Cloths, mops, sponges and brush",0.998902587890625,1.0,2108,2108,0,796.9889502762431,2,1260,575.9060773480663,630
1582,Light bulbs,0.998902587890625,1.0,7425,7425,0,1101.121546961326,19,7315,1185.3149171270718,385
1584,Light bulbs,0.998902587890625,1.0,845,845,0,278.0552486187845,2,748,110.04419889502762,374
1585,Boys toys,0.998902587890625,1.0,1697,1697,0,483.23204419889504,4,1440,384.0497237569061,360
1589,Planks,0.998902587890625,1.0,346,346,0,2305.983425414365,136,136,2302.022099447514,1
1593,Puzzles,0.998902587890625,1.0,510,510,0,490.17127071823205,4,480,436.8729281767956,120
1597,Hobby and creative,0.998902587890625,1.0,3078,3078,0,209.83977900552486,312,3120,384.9281767955801,10
1605,Puzzles,0.998902587890625,1.0,4065,4065,0,128.53591160220995,343,4116,189.35911602209944,12
1606,Games,0.998902587890625,0.9838833461243285,5212,5128,84,252.61325966850828,434,5208,377.2707182320442,12
1607,Hobby and creative,0.998902587890625,1.0,3304,3304,0,161.03867403314916,45,3330,248.43093922651934,74
1612,Foodprep,0.998902587890625,1.0,20935,20935,0,10047.563535911602,9,23220,18265.955801104974,2580
1613,Reading glasses,0.998902587890625,1.0,1497,1497,0,2776.2154696132598,0,0,1009.5469613259669,2500
1617,"Glasses (drink, beer, wine etc)",0.998902587890625,1.0,1191,1191,0,656.3977900552486,1,624,370.23756906077347,624
1618,"Glasses (drink, beer, wine etc)",0.998902587890625,0.9748929257125979,13542,13202,340,1133.9668508287293,19,12768,1263.292817679558,672
1619,Residential odors,0.998902587890625,1.0,233,233,0,600.6408839779006,106,106,584.2486187845304,1
1621,Waste bins,0.998902587890625,1.0,2342,2342,0,243.15469613259668,5,2160,70.49723756906077,432
1623,Kitchen helpers,0.998902587890625,1.0,15885,15885,0,6445.674033149171,7,16884,12817.082872928177,2412
1624,Cutlery,0.998902587890625,1.0,24225,24225,0,9704.972375690608,7,25200,19247.209944751383,3600
1626,Drying racks,0.998902587890625,1.0,13613,13613,0,544.4198895027624,570,13680,1048.9281767955802,24
1631,Tea and coffee,0.998902587890625,1.0,22966,22966,0,5434.618784530387,16,13056,10516.668508287294,816
1636,Tableware,0.998902587890625,1.0,195,195,0,63.53591160220994,7,168,54.81767955801105,24
1637,Tea and coffee,0.998902587890625,1.0,12599,12599,0,6363.552486187846,6,7776,9374.773480662983,1296
1643,Light bulbs,0.998902587890625,1.0,9442,9442,0,871.3093922651934,26,9360,1052.475138121547,360
1646,Tea and coffee,0.998902587890625,0.8037402351455851,63365,50929,12436,3089.232044198895,37,49950,3620.1491712707184,1350
1650,Hobby and creative,0.998902587890625,1.0,11074,11074,0,603.9944751381215,309,11124,1008.2541436464088,36
1655,Puzzles,0.998902587890625,1.0,57,57,0,1419.2651933701657,0,0,1279.3977900552486,120
1661,Coffee makers and kettles,0.998902587890625,0.6138467234357645,2701,1658,1043,478.121546961326,1976,1976,212.52486187845304,1
1662,Batteries,0.998902587890625,0.9816088440572622,19629,19268,361,488.9447513812155,1975,19750,1233.3093922651933,10
1663,Hobby and creative,0.998902587890625,1.0,389,389,0,47.25414364640884,66,396,54.19889502762431,6
1665,Bakeware,0.998902587890625,0.9908315395041059,25086,24856,230,1816.2044198895028,35,23520,3261.2375690607737,672
1666,Electric personal care,0.998902587890625,1.0,74624,74624,0,4056.7734806629833,51,74256,4942.298342541437,1456
1668,"Cloths, mops, sponges and brush",0.998902587890625,0.9127504070890294,132035,120515,11520,7490.85635359116,48,92160,16901.2817679558,1920
1669,Store kitchen,0.998902587890625,1.0,8023,8023,0,415.50828729281767,35,8400,900.060773480663,240
1670,Bathroom accessories,0.998902587890625,0.9895348837209302,3440,3404,36,510.8508287292818,3533,3533,635.4696132596686,1
1672,Watering cans,0.998902587890625,0.9797739667687927,78661,77070,1591,11636.801104972375,5,69840,22092.342541436465,13968
1675,Baskets,0.998902587890625,1.0,14826,14826,0,668.1933701657458,15,14850,387.7348066298343,990
1678,Wash treatment and accessories,0.998902587890625,1.0,3277,3277,0,184.00552486187846,45,3240,272.3646408839779,72
1679,Cleaning products,0.998902587890625,0.9936746101794646,6798,6755,43,245.08287292817678,38,6612,414.81767955801104,174
1680,Cleaning products,0.998902587890625,0.8895986861049197,93767,83415,10352,3379.2983425414363,103,82400,4256.939226519337,800
1681,Cleaning products,0.998902587890625,0.9907657190288441,9638,9549,89,864.817679558011,11,9504,1460.1602209944751,864
1688,Personal care,0.998902587890625,0.7084432051880544,158518,112301,46217,6668.292817679558,76,111872,6970.2430939226515,1472
1689,Personal care,0.998902587890625,0.8291920487335684,174664,144830,29834,6569.016574585636,99,145728,7645.712707182321,1472
1693,Coffee makers and kettles,0.998902587890625,0.9656145300652442,11342,10952,390,478.0220994475138,375,11250,881.585635359116,30
1694,Electric personal care,0.998902587890625,0.6368746251586538,71697,45662,26035,7899.187845303867,62,46872,5322.563535911602,756
1711,Small garden,0.998902587890625,1.0,7132,7132,0,3625.2983425414363,25,7200,3992.475138121547,288
1724,Candles & Tealights,0.998902587890625,1.0,366,366,0,9620.502762430939,0,0,738.5690607734807,9120
1738,Partyfun,0.998902587890625,1.0,38737,38737,0,1138.707182320442,73,39420,1522.657458563536,540
1739,Vases,0.998902587890625,0.9647458840372226,5588,5391,197,237.08287292817678,66,5280,398.54696132596683,80
1751,Tools,0.998902587890625,1.0,0,0,0,46.0,0,0,40.0,6
1752,Reading glasses,0.998902587890625,1.0,3151,3151,0,2978.685082872928,1,2500,2151.0828729281766,2500
1753,Others,0.998902587890625,1.0,1373,1373,0,741.6795580110497,1,784,266.2044198895028,784
1756,Serve and present,0.998902587890625,1.0,7237,7237,0,3442.8784530386743,23156,23156,13201.182320441989,1
1760,Kitchen tools,0.998902587890625,1.0,172,172,0,96.74585635359117,1,128,26.055248618784532,128
1762,Teletoys,0.998902587890625,1.0,337,337,0,95.48618784530387,2,240,43.65745856353591,120
1763,Hobby and creative,0.998902587890625,1.0,16,16,0,510.3922651933702,0,0,8.535911602209945,504
1764,Hobby and creative,0.998902587890625,1.0,235,235,0,12192.502762430939,0,0,11346.53038674033,1
1766,Puzzles,0.998902587890625,1.0,37,37,0,32.348066298342545,2,24,26.740331491712706,12
1771,Cleaning products,0.998902587890625,1.0,7304,7304,0,1092.9502762430939,6940,6940,1324.0331491712707,1
1772,Window and squeegees,0.998902587890625,0.9858048388536738,22402,22084,318,1043.5911602209944,469,22512,1869.5027624309391,48
1773,Cleaning products,0.998902587890625,0.9965437788018433,2604,2595,9,1101.0165745856355,1,1986,132.1657458563536,1986
1774,"Cloths, mops, sponges and brush",0.998902587890625,1.0,6943,6943,0,507.08839779005524,124,7440,1280.3314917127072,60
1783,Personal care,0.998902587890625,0.9872952766159551,261084,257767,3317,9341.149171270717,763,256368,13351.07182320442,336
1784,Cutlery,0.998902587890625,0.996875,4160,4147,13,185.4972375690608,182,4368,334.6629834254144,24
1786,Racks and pockets,0.998902587890625,1.0,26438,26438,0,8693.988950276243,3,25452,7566.419889502762,8484
1787,Stairs,0.998902587890625,0.9820177731312075,9565,9393,172,483.43646408839777,274,9316,821.6961325966851,34
1795,"Cloths, mops, sponges and brush",0.998902587890625,1.0,2776,2776,0,1230.46408839779,2,2340,792.5359116022099,1170
1797,Kitchen textile,0.998902587890625,1.0,4896,4896,0,368.2044198895028,10,4800,293.0552486187845,480
1798,Umbrellas,0.998902587890625,1.0,32,32,0,2420.4585635359117,0,0,2030.171270718232,1
1799,Bath textiles and bath mats,0.998902587890625,0.8221923027342911,69817,57403,12414,11623.662983425414,228,237120,68788.26519337017,1040
1806,Mugs and cups,0.998902587890625,1.0,54526,54526,0,13887.767955801104,59,48852,34879.82320441989,828
1813,Tea and coffee,0.998902587890625,0.9685437997724687,17580,17027,553,1968.1878453038673,21,16128,2046.6132596685084,768
1815,Light bulbs,0.998902587890625,1.0,1805,1805,0,374.74585635359114,6,1650,288.9226519337017,275
1821,"Glasses (drink, beer, wine etc)",0.998902587890625,1.0,24,24,0,30.54696132596685,1,6,24.314917127071823,6
1823,Drinks,0.998902587890625,1.0,467,467,0,1969.7734806629835,303,303,1977.513812154696,1
1826,"Cloths, mops, sponges and brush",0.998902587890625,1.0,691,691,0,3076.497237569061,0,0,1027.7734806629835,2340
1828,Foods,0.998902587890625,1.0,79,79,0,2076.9337016574586,54,54,2076.486187845304,1
1829,"Glasses (drink, beer, wine etc)",0.998902587890625,1.0,1635,1635,0,211.65193370165747,5,1440,125.07182320441989,288
1831,Bakeware,0.998902587890625,1.0,417,417,0,51.14364640883978,423,423,65.98342541436465,1
1832,Tableware,0.998902587890625,1.0,5985,5985,0,1029.657458563536,251,6024,1240.342541436464,24
1833,Special pans,0.998902587890625,0.995850622406639,482,480,2,44.68508287292818,23,460,50.94475138121547,20
1842,Baby / Toddler,0.998902587890625,1.0,0,0,0,93.0,0,0,92.0,1
1850,Girls toys,0.998902587890625,0.9891956782713085,833,824,9,35.98342541436464,142,852,49.54696132596685,6
1862,Coffee makers and kettles,0.998902587890625,1.0,210,210,0,6512.817679558011,177,177,6485.132596685083,1
1868,Small storage,0.998902587890625,1.0,26244,26244,0,1161.4972375690609,13,26208,570.1436464088398,2016
1872,Toilet accessories,0.998902587890625,1.0,11682,11682,0,648.2486187845304,57,11400,2154.7624309392263,200
1874,Serve and present,0.998902587890625,1.0,619,619,0,200.85635359116023,604,604,209.51381215469613,1
1876,Bathroom accessories,0.998902587890625,1.0,635,635,0,160.82872928176795,637,637,182.62983425414365,1
1878,Bathroom accessories,0.998902587890625,1.0,1466,1466,0,248.51933701657458,1461,1461,301.878453038674,1
1879,Travel accessories,0.998902587890625,1.0,565,565,0,317.24309392265195,0,0,90.14917127071823,528
1880,Laundry baskets,0.998902587890625,0.8158940397350993,20385,16632,3753,664.6132596685082,348,16704,858.7845303867404,48
1881,Gift cards,0.998902587890625,1.0,0,0,0,3036.0,0,0,36.0,3000
1882,Baskets,0.998902587890625,1.0,17633,17633,0,696.3591160220994,18,17820,491.68508287292815,990
1883,Baskets,0.998902587890625,1.0,10058,10058,0,314.81767955801104,26,9984,280.5193370165746,384
1884,Storage boxes,0.998902587890625,1.0,28789,28789,0,3425.022099447514,250,30000,4498.674033149171,120
1886,Personal care,0.998902587890625,0.9791037087912088,58240,57023,1217,2038.6740331491712,56211,56211,4195.580110497238,1
1887,Foods,0.998902587890625,1.0,976,976,0,1493.2375690607735,430,430,1462.2375690607735,1
1889,Tools,0.998902587890625,0.868541530412034,4587,3984,603,371.8618784530387,4801,4801,550.7237569060774,1
1891,Toilet cleaners and odors,0.998902587890625,1.0,5007,5007,0,286.97237569060775,14,4872,294.88950276243094,348
1892,Wash treatment and accessories,0.998902587890625,1.0,11153,11153,0,1199.7016574585634,14,10752,975.4696132596686,768
1893,Cleaning products,0.998902587890625,1.0,5100,5100,0,319.6740331491713,12,5040,297.2651933701657,420
1894,Cleaning products,0.998902587890625,1.0,3566,3566,0,438.6740331491713,8,3360,330.9337016574586,420
1898,Cleaning products,0.998902587890625,0.930692667072923,24615,22909,1706,927.7513812154696,26,23296,828.1933701657458,896
1903,Residential odors,0.998902587890625,1.0,5082,5082,0,467.6077348066298,10,4800,304.76243093922653,480
1904,Dishwashing articles,0.998902587890625,0.9784245491932932,47415,46392,1023,1695.1381215469614,61,40992,5955.016574585636,672
1905,Stationary,0.998902587890625,0.9978501147484766,75818,75655,163,6935.287292817679,6,63360,6328.53591160221,10560
1906,Drink & food To Go,0.998902587890625,1.0,15968,15968,0,2081.232044198895,11,16456,2493.988950276243,1496
1908,Drink & food To Go,0.998902587890625,0.920664785199122,9567,8808,759,629.3370165745856,19,9120,973.756906077348,480
1917,Frying pans,0.998902587890625,0.891136556403732,23580,21013,2567,900.2651933701658,217,20832,1506.5524861878453,96
1944,Candles & Tealights,0.998902587890625,1.0,14263,14263,0,11158.668508287294,16747,16747,18917.524861878454,1
1945,Candles & Tealights,0.998902587890625,1.0,217,217,0,1847.635359116022,0,0,263.75690607734805,1710
1947,Candles & Tealights,0.998902587890625,0.9470829474798254,15118,14318,800,741.8397790055249,19,14250,673.1602209944751,750
1948,Candles & Tealights,0.998902587890625,0.9607064287460279,16364,15721,643,849.1436464088398,26,15288,887.1270718232045,588
